gene_name,alzheimers,asthma,coronaryatherosclerosis,hypertension,hernia,osteoarthrosis
ENSG00000118873,0.255495017300445,0.0231679238038127,0.0235198828052432,0.0268103258204255,4.302762153069441e-09,0.0493719980120723
ENSG00000118898,0.0401916623411744,0.0224604383096826,0.37929729299979,0.306625212063067,0.112149742059813,0.0832090978887104
ENSG00000118900,0.0401783666331911,0.0224604383096915,0.498521562361464,0.0289461800532534,0.0532226222250272,0.074543702331139
ENSG00000118903,0.0318394577841068,0.110237212925785,0.0267650233156725,0.906785978412924,0.0247444887652579,0.363935757430093
ENSG00000118922,0.0341782812709281,0.0034720982943684,0.0327058358748547,0.0554119070111609,0.0219639812920123,0.0349498710428199
ENSG00000118939,0.0294109886253634,0.021927888329371,0.0240009276661856,0.267861701932796,0.0414765425027195,0.0557981408090738
ENSG00000118960,0.0216132516734461,0.0757414678014221,0.0868919274536751,0.0230117916113552,0.0320248414469387,0.0198273692506524
ENSG00000118965,0.0212595748435004,0.0563647346952318,0.0675233851483535,0.0251245258346146,0.0205650102584398,0.0384057087736046
ENSG00000118971,0.0003920899049782,0.0067938604523898,0.0006550764296045,0.0055644197455566,0.0021766012361705,0.000687552821302
ENSG00000118985,0.0213797304219138,0.0815566950693574,0.252774681216065,0.0373933066900861,0.0334808283670004,0.334805564091357
ENSG00000118997,0.0416755385762259,0.0017741061059319,0.0302758582082679,0.061422642918505,0.0421590771635195,0.0581720411806185
ENSG00000119004,0.0328889726881303,0.0292245710676896,5.22417352230516e-07,0.136627163744062,0.026267358603988,0.0273351679024878
ENSG00000119013,0.0035872104077746,0.0013824642206648,0.0021174837210256,0.0068121064324003,0.0010687713278337,0.0001217496197146
ENSG00000119041,0.0001832623608126,0.0003729510218633,0.0001463832038964,0.411196093915481,0.0006811108234501,0.0395002869568272
ENSG00000119042,0.250683180202818,0.0348723000178574,0.031422731749416,0.0063707404137556,0.0368790939690176,0.0338213456686221
ENSG00000119048,0.0001084340434453,0.0431365537989288,0.0013313031191768,0.0124241802632621,0.0018589989267041,0.0043697330312442
ENSG00000119125,0.106510347075489,0.0215015337828625,0.0493635395243115,0.0398179700973142,0.020206030477932,0.273960747791892
ENSG00000119185,8.98761264483273e-05,0.000242758708745,0.0020125003866588,0.0001180190407654,0.055241436663049,0.0002584672402149
ENSG00000119203,0.0008196558125875,0.0211544770052717,0.0293251510940405,0.0001539184519569,0.515286517189125,0.0137496549726618
ENSG00000119227,0.0325417325956378,0.020801093253445,0.037250842238314,0.142525098175572,0.091234070248939,0.250246226023985
ENSG00000119231,0.0325243262029964,0.0153973506024788,0.0372520345362611,0.0452036362761898,0.114001355763215,0.0549681712876482
ENSG00000119242,0.0001647806098625,0.048893896796797,0.0284275561019951,0.0211780151901665,0.0369530788094449,0.0690557254953346
ENSG00000119280,0.0547870343616177,0.0644186886476611,0.0534405300714893,0.512290163308491,0.0227524753858617,0.0248959992912502
ENSG00000119283,0.0491446347283111,0.104021396145605,0.0382153950350637,0.0001307648113565,0.0254394441485957,0.026033443865439
ENSG00000119285,0.0004978953276585,0.0091108932168383,0.0416750352939186,0.107993124528713,0.172468791763085,0.0239040652955226
ENSG00000119314,0.0759698304981646,0.0615885649488807,0.115183235654992,0.456980193758319,0.0362513728601328,0.0197084348030791
ENSG00000119318,0.002480272578476,0.0007792338275767,0.0036034665960952,0.0027896439453924,0.0053814237648025,0.0049099851758638
ENSG00000119321,0.0355101963371805,0.528596891890076,0.12070743988679,0.0080370036115023,0.365833076963578,0.0209385520878257
ENSG00000119326,0.0283212968441861,0.069298622988113,0.0264879468043208,0.0199418895670591,0.0025940779316487,0.091722419848908
ENSG00000119328,0.0283212968441861,0.0692986229881234,0.0238605909012541,0.0199418895670588,0.0331209965607766,0.0917224227954508
ENSG00000119333,0.0178810751566026,0.111484795045723,0.0050424692795212,0.155456437448251,1.75454991963575e-05,0.0258766751639317
ENSG00000119335,0.0002553137722135,0.0083001400210101,0.0005736498320068,0.0038307623309287,1.70390605412996e-05,0.0018335088427365
ENSG00000119383,0.0177830600403958,0.0528562816701816,0.175530179943231,0.0389438815547268,0.0005052105259391,0.0822166939038025
ENSG00000119392,0.0221400922825438,0.0355572987799549,0.0243786091086514,0.131698922969396,8.67144915031068e-06,0.0309958207114122
ENSG00000119396,0.0001771813209413,0.0459083505924116,0.0005137703892812,0.0253334095362767,0.10529510585426,0.0014322987173251
ENSG00000119397,0.0001989372933152,0.0456798818972269,0.003050081983356,0.0252978755050824,0.109658046375568,0.0001684433869421
ENSG00000119401,0.124232459077911,0.0454003717788758,0.126618570745259,0.0442680350474471,0.0306098222853978,0.0209432595310789
ENSG00000119402,0.0240480520226827,0.0233694765098263,0.0449435457937894,0.0252962604301506,0.0141390988166594,0.0341918508123168
ENSG00000119403,0.0001192056575831,0.0013190169785777,0.0352528706731936,0.0026716855765578,0.103950273215312,0.0177822463656155
ENSG00000119408,7.10909099223802e-05,0.0002536463817262,0.0001854455539415,0.0017514914157848,7.96178145062263e-05,0.0003474134847285
ENSG00000119411,0.0314324504003263,0.528623344273433,0.694043694520109,0.0003262806503615,0.0393875832663544,0.0273059846170666
ENSG00000119414,0.02046164475913,0.0112334256583985,0.0341845820303866,0.0321920822023143,0.0615166353893393,0.0302554072784738
ENSG00000119421,0.0248988892952597,0.0346949118900649,0.0347687477073709,0.05465492249786,0.0034415624511235,0.0257543169575979
ENSG00000119431,0.0308967041798491,0.528632605925103,0.694043694520197,0.000355838739067,0.0300338427435381,0.0271995992484879
ENSG00000119446,0.0294076206403881,0.032659424338901,0.0314581840120546,0.0654480645311059,0.0249883111656237,0.0258282622371505
ENSG00000119471,0.0751118129394251,0.0687915579192923,0.157655110278751,0.479278199319938,0.0228334011707863,0.0209045987142937
ENSG00000119487,0.0003371219541459,0.0010549290002528,0.0001149433640514,0.000969049365972,0.0006497766903421,0.0003790016212513
ENSG00000119508,0.0818305926124584,0.0833830414250617,0.197594341581571,0.0268597798858055,0.0303199950432221,0.0562995737289403
ENSG00000119509,0.085863265719999,0.0270686223576534,0.0255538851626785,0.0411985838502879,0.0299461356523045,0.0524787353222479
ENSG00000119514,0.0217096719178673,0.0225275567301454,0.0456923888795514,0.0359175617051269,0.0303415456595509,0.0669889611804574
ENSG00000119522,0.0207543848193937,0.0292960610117516,0.0003735432047167,0.112622664835186,0.021139781923099,0.0258594155543577
ENSG00000119523,0.0219324031060902,0.022537487159837,0.0300520848342153,0.0476117496784356,0.0288428885591054,0.0521046036326156
ENSG00000119535,0.0283570155287725,0.0356143003356366,0.0211808127701595,0.0221123918081366,0.0474965652709157,0.092633815984003
ENSG00000119537,0.0218508027292049,0.0241861032597293,0.0222259103893884,0.111756228954485,0.0204500397268245,0.0463917371494132
ENSG00000119541,0.0617565923204297,0.0239129679243476,0.0222183344196776,0.0962587951266579,0.0204500397268242,0.0463460316811302
ENSG00000119547,0.0673297252844344,0.033582245628153,0.0109351570124489,0.0120749992334043,0.0442174106444771,0.0167147890424642
ENSG00000119559,0.0281704083141001,0.0727843571414973,0.0219804076746594,0.955013896417159,0.175869485090098,0.0214111245275461
ENSG00000119574,0.0349092650424137,0.0265912168652308,0.032187083319471,0.0580550488062684,0.0799526726827289,0.0462399399349985
ENSG00000119596,0.0401196283842593,0.107147358245713,0.0306091801749433,0.0409248536545336,0.0473960952455491,0.0313345781854548
ENSG00000119599,0.0205038983825989,0.303027897280295,0.0544316545161767,0.099981306670349,0.100870101344086,0.0272324486131384
ENSG00000119608,0.0401201008740702,0.102524543521581,0.0363862691947451,0.0444075526008531,0.0518349561811674,0.0313451286284887
ENSG00000119614,0.049741801964107,0.0246390346897611,0.0306261139220941,0.0301025566394388,0.0395163248729831,0.117028628303722
ENSG00000119616,0.040152272034815,0.107578503357532,0.0409999697873249,0.035554304835355,0.0443074551527846,0.0313163800819678
ENSG00000119630,0.0401214211804842,0.107213144582973,0.0360678666264605,0.0417413204407467,0.063480693909012,0.0242865733686195
ENSG00000119632,0.0174384921275032,0.0586872462629091,0.0580848626772853,0.063173053616771,0.0365428612273506,0.0679132812784107
ENSG00000119638,0.045237659309778,0.0754414387877779,0.0465227664376164,0.0362493436951142,0.0496163555520885,0.0313906088879055
ENSG00000119640,0.0413620771283919,0.106268987614704,0.0561940131771169,0.0456819322404073,0.0513708839898478,0.0313741644524496
ENSG00000119650,0.0926058901398665,0.0206581475920608,0.0478884048037085,0.0254414384026696,0.0404013771946449,0.0226803617838755
ENSG00000119655,0.0316270667982634,6.74947842771281e-05,0.0001773753962002,0.0203815901370761,0.0281319476810498,0.0045006150863183
ENSG00000119661,0.888592889669103,0.285582312026875,0.0754151980063474,0.0503640657807568,0.100192985084303,0.167796988459153
ENSG00000119673,0.888407471319033,0.281122771221916,0.042000709663511,0.0503694649404633,0.0818988265761762,0.18413809383395
ENSG00000119681,0.14668840102508,0.0246379893485857,0.0588300012321405,0.0288200386403521,0.0546755566503833,0.0231716893987536
ENSG00000119682,0.120076004692733,0.107540309084927,0.058516003701884,0.0443472568429247,0.0503661732567639,0.0313290507531632
ENSG00000119684,0.146782395795698,0.106083070228604,0.0359207454941707,0.0347550323693203,0.0453497811241953,0.0313640186042981
ENSG00000119685,0.0889982946277488,0.0206720631750297,0.0491729691666697,0.160143217322539,0.040401597034921,0.0006200692938265
ENSG00000119686,0.0072493343019524,0.0201085663615001,0.0441096197656519,0.0471422087363133,0.0071590932748433,0.0001046742193996
ENSG00000119688,0.888871332490293,0.024638648448568,0.0205718936465389,0.0513063559060805,0.0454780149770097,0.183939011406105
ENSG00000119689,0.0415085041375439,0.0809731812445308,0.035745109469058,0.0355021870128445,0.0502952080254524,0.031067708266772
ENSG00000119698,0.0262576103072111,0.0390469311152332,0.0474146707874532,0.171946049782456,0.0659368277787137,0.172400412039614
ENSG00000119699,0.0921662312553623,0.0259730843424989,0.057650356659359,0.0254249314390331,0.0404195261257365,0.0226806260707637
ENSG00000119703,0.146834759792876,0.107461081468054,0.0534439633811668,0.0287924886275525,0.0473381997564572,0.0313832658871514
ENSG00000119707,0.0162364959544533,0.290737441629623,0.0494761338546082,0.0027046712852088,0.0973947381007047,0.026564676334251
ENSG00000119711,0.0372916975137517,0.523005063637906,0.0205631111118474,0.0512473794412746,0.04521896306413,0.183929692909824
ENSG00000119714,0.0388983917136225,0.0215513500619498,0.54484931294644,0.0273543416969975,0.0287470990502474,0.327217249768226
ENSG00000119715,0.0772581507262584,0.0328235554827072,0.0342097172821867,0.0430001370046293,0.039758216348522,0.0365536017993043
ENSG00000119718,0.0403733124153545,0.107535579249994,0.0415722163926879,0.106513108181702,0.0436296771474609,0.0313678844698174
ENSG00000119720,0.0298682236388432,0.0205071546928273,0.0253629122768642,0.0235970072048399,0.0323007887722051,0.0374735728256338
ENSG00000119723,0.888671230769419,0.521308381447181,0.0205651042343428,0.0512858017364076,0.04515559840776,0.184047210275932
ENSG00000119725,0.888304099264821,0.466329479243555,0.0206046517852868,0.0503529499955475,0.0451469125419219,0.183849928898471
ENSG00000119729,0.0243894766255083,0.0005066091767933,0.459935040047692,0.0321940340565164,0.0237765680778095,0.0277618453133312
ENSG00000119737,0.0256736167687224,0.0638139349696837,0.0252216261687609,0.047855751868457,0.0211058079516973,0.293040759865688
ENSG00000119771,0.139245088137097,0.034847384105178,0.0200511972485073,0.0486931861504318,0.0588306138941915,0.0383292311094027
ENSG00000119772,0.0253281834555727,0.025251941560461,0.0423036061779475,0.0784698321694321,0.0220201448734588,0.0339290687439984
ENSG00000119777,0.024173381196,0.0286852388945529,0.0334699981910694,0.48326246257616,0.0256625823031912,0.0576246609116793
ENSG00000119778,0.0517805458349231,0.0252735678431411,0.0909358560586951,0.0502530146067746,0.023505873365615,0.026285899021297
ENSG00000119782,0.0464199405204779,0.0279461479124719,0.0260576013416108,0.0217704668298611,0.023715521680674,0.0017247999223341
ENSG00000119787,0.13939868730219,0.0238901698815315,0.0555628262096994,0.0416169406357084,0.0663995657241074,0.0220756078659151
ENSG00000119801,0.0435666032030475,0.491062401839193,0.0444210849755501,0.0700752632422878,0.0262923936265568,0.100564733143892
ENSG00000119812,0.0062309374726967,0.0161760938302803,0.0041765844827907,0.0993236574549902,0.0301550351177145,0.976043719827779
ENSG00000119820,0.0310346754503199,0.000211671219997,0.0203150092858376,0.0593114989533578,0.0221691402081833,0.0249709974927503
ENSG00000119844,0.0196935722090045,0.0222783238034351,0.0330977480055479,0.0803155958598418,0.656702365175144,0.0450022793301797
ENSG00000119862,0.0246685125032806,0.296259205344728,0.0344919368437848,0.0796475419003482,0.695534582755358,0.0448234842266746
ENSG00000119866,0.08735856731517,0.0413856417574,0.0479022257383297,0.101014896084143,0.0201250818013163,0.025325192393158
ENSG00000119878,0.0264704481086322,0.0268901537552968,0.212610177963906,0.0273918058240416,0.0236008054419821,0.0277639077547692
ENSG00000119888,0.000528220174421,0.0001781301604674,0.0016623242019031,0.031485923203422,0.617257518469235,0.0043554378962621
ENSG00000119899,0.0417315624697893,0.0225936279805024,0.0373616508699155,0.0693495053333301,0.0806740385963328,0.0418128074354454
ENSG00000119900,0.0265740879085231,0.0349595895446241,0.0239994043305275,0.123543196749266,0.0690085909530617,0.0291581864566212
ENSG00000119912,0.0352756756562535,0.025019088636928,0.194421820890829,0.0232876046700588,0.0202398159263211,0.0320935198722376
ENSG00000119917,0.0014799875363055,8.21234804334512e-05,0.0076127628389061,0.072486769302727,3.6413088202199e-05,0.0001658309444409
ENSG00000119922,0.0591122281895336,0.119469422818322,0.0260499266452211,0.0391800137781925,0.0108043009633076,0.0228210225708265
ENSG00000119927,0.0242334420319644,0.0390140754093848,0.0341769591234269,0.181076733970075,0.0279646359110914,0.0279518465272146
ENSG00000119929,0.0733054694488985,0.0256765110129844,0.0215894906795372,0.0421209322658129,0.026749882104546,0.0287450570621455
ENSG00000119938,0.0307914049261356,0.0240588388803114,0.0591205121764612,0.0837724422336343,0.0226106916754741,0.0320868585401287
ENSG00000119943,0.0522408459954067,0.0315027843698554,0.0217626559189076,0.0240782510886943,0.122019037094883,0.0298680929070054
ENSG00000119946,0.0617572195703454,0.0228812092907803,0.160870641889082,0.526889887101195,0.0393316824863201,0.0215302158247342
ENSG00000119950,0.0010153448982866,0.192667785927745,0.051438496563993,0.000167565037146,0.0027822965026951,0.0220483584408585
ENSG00000119953,0.0003088748234069,0.193072790436202,0.0512332576109608,6.35933007614733e-05,0.0009542151928926,0.0219018151228932
ENSG00000119965,0.0222534457888333,0.0263480752259715,0.0234700590710674,2.8759949031091e-05,0.0211164139742659,0.027862132299186
ENSG00000119969,0.0397483645485412,0.319980271791075,0.0172480365661276,0.0010882337106856,0.040696866632665,0.0037645573945042
ENSG00000119977,0.006711739323396,0.0730500760790389,0.808459649243042,1.15191226079826e-06,0.0248441062673769,0.0523006459446969
ENSG00000119979,0.0303673059303553,0.114019895808909,0.0374775535496253,0.0280612320784515,0.0235317596966894,0.0247517176643254
ENSG00000119986,0.0553404696342806,0.0212780542323788,0.0626157069585142,0.0260390596570697,0.0204323520513061,0.685623571605197
ENSG00000120008,0.327662167468961,0.0283449151863186,0.0288379757368678,0.0282506279323967,0.0643768714279342,0.0992814379437971
ENSG00000120053,0.0203417163670219,0.0023394534386046,0.0477829959171902,0.17188105268229,0.0405268423693046,0.371586806239559
ENSG00000120055,0.129841352526623,0.881608452718385,0.0606923444483793,0.0215717288989716,0.0402076520697403,0.0569703554345377
ENSG00000120063,0.0248856761999203,0.0344892325439449,0.0208590735165658,0.0362937913665676,0.0473366116936586,0.464551797325731
ENSG00000120071,0.0283820703700834,0.0376500108325323,0.381209151701059,0.792014128185583,0.0001031295900112,0.0332794108351582
ENSG00000120093,0.0458821135673759,0.362410231546937,0.0213926512098636,0.07215758956703,0.150429416164521,0.0241565826684662
ENSG00000120129,0.127749894192509,0.0915131792320275,0.0212354915147076,0.0238092198443437,0.0303682006789271,0.234137124261584
ENSG00000120137,0.0215262603933837,0.0212837709796874,0.512419000927761,0.179822332752872,0.033648791074722,0.0899376303578478
ENSG00000120158,0.10662262956375,0.0395163693419913,0.0226026091584553,0.441326192606989,0.0399039468370381,0.0749471513685736
ENSG00000120159,0.0301605010305417,0.0215619694881179,0.0644283964724807,0.0207272862874724,0.0439158026946912,0.0231336073300398
ENSG00000120162,0.0287862667809162,0.0215310786913342,0.0428894730320811,0.0350202188874866,0.0439332429553535,0.0338413273294508
ENSG00000120215,0.025561847550199,6.84206055520332e-16,0.0593383070967167,0.0292608250687237,0.0365217817092602,0.0313815319488731
ENSG00000120217,0.0266379099114541,0.965203351736398,0.0619288674744374,0.0375756323683365,0.0372967328503636,0.031734023200312
ENSG00000120235,0.0906764142255578,0.0518886324446406,0.0318502898570996,0.0264731965634676,0.0243991847203663,0.0279474973806893
ENSG00000120253,0.0203560576348866,0.0345795306151228,0.0626006093159631,0.116035058634462,0.0535307774891341,0.0279216587268889
ENSG00000120254,0.0006252624833456,0.0509207055331187,0.223217717077771,0.0120495466040001,0.0004458708391454,0.039911263413861
ENSG00000120256,0.0372982799516322,0.0344313114808445,0.0669459896107413,0.279880311711107,0.0622360427583433,0.0301183029389968
ENSG00000120265,0.0542849526064102,0.0345632576242785,0.0773194212146122,0.0596398365106832,0.0558645243966686,0.0009187875960908
ENSG00000120278,0.237787193337176,0.223729279300094,0.880245948446364,2.50658700803442e-08,0.031905482702675,0.0714057824430189
ENSG00000120306,0.0474758662028732,0.0327919498658027,0.0091709056054125,0.0857989816035234,0.0041862141257213,0.0132756844826249
ENSG00000120314,0.021940512968238,0.138127989756205,0.0205035379809715,0.0537737914548815,0.0694870427550167,0.0203008130749236
ENSG00000120332,0.0356251021212304,0.0941581072917412,0.0546935732711063,0.0325761514916492,0.0379701298553689,0.0272764962195375
ENSG00000120333,0.0356541904476826,0.0716147094637564,0.0493615752827966,0.0224859107169821,0.0423464629749542,0.0216863199006376
ENSG00000120334,0.0327974638665347,0.0927756071812148,0.0784023193437794,0.0197650184461607,0.0296084871560147,0.0217974353806521
ENSG00000120341,0.0284362751817646,0.0233628561416516,0.0255223965986745,0.0661806477117751,0.0377256008183665,0.0565401699921867
ENSG00000120370,0.0207704135782604,0.0212137919792673,0.0559908359057042,0.436477450151607,0.0211197015470819,0.0310256926448145
ENSG00000120437,0.0061371162348362,0.0007503794285726,0.0109047992349942,0.0635267023438744,0.0004175716598743,0.0002752281357988
ENSG00000120438,0.0002960544802465,0.0002841856559756,0.0058874901933253,0.0916794259934569,0.0002585969004132,0.0001002158617382
ENSG00000120451,0.0300951264687168,0.0225003284939023,0.0332874161143123,0.128337592562485,0.0774829959498716,0.215004497042533
ENSG00000120457,0.104225302117167,0.0239628633702469,0.290024033886431,0.0239252091586679,0.114198512978505,0.0291032527170364
ENSG00000120458,0.0983859737530508,0.0275665905171436,0.0234489672171695,0.0309003825483924,0.0266831131842864,0.0688872996607022
ENSG00000120526,0.0356937537496681,0.0305773139273224,0.270630845096868,0.0302211762820369,0.0291410779021007,0.0234845853820133
ENSG00000120533,0.0012240743126722,0.0001627509709825,0.221708418167894,0.0339480001279256,0.0293806953692735,0.0240123441066703
ENSG00000120539,0.0330567051432198,0.0216310043725196,0.0704135407835873,0.260157194279729,0.0719521618859963,0.0593057696304715
ENSG00000120549,0.0185946735620774,0.0500550462465472,0.00904636351122,0.0377236189940616,0.0219561579711814,0.64793859711455
ENSG00000120594,0.024812937567091,0.225881773597962,0.036555088603084,0.0237764756663183,0.16927540011434,0.0580207677802671
ENSG00000120616,0.0231267774688004,0.058006448620195,0.0440894909721871,0.059023366471693,0.0304901747368287,0.0227434553051929
ENSG00000120647,0.0210569988680338,0.0317439905131912,0.373045647735905,0.0639051720635647,0.0272307397631592,0.0206863051681277
ENSG00000120656,0.122327662784941,0.0301191032922107,0.266303158110282,0.0552978819082185,0.179995469498102,0.006055853925749
ENSG00000120658,0.0231067577087695,0.0282092043578833,0.0355300916201058,0.0553683126146837,0.0233950780459738,0.0518172506675463
ENSG00000120659,0.0414380853275971,0.0614591919447752,0.32364106779244,0.030220216994518,0.0240183602118585,0.0455880750334442
ENSG00000120662,0.120746300702583,0.0236914433517465,0.0217246034696824,0.244172095437677,8.59941274343468e-05,0.0388005688018087
ENSG00000120675,0.0230306194392711,0.061848338646773,0.58155626617654,0.0339914993798924,0.0225387050336978,0.0518360952109988
ENSG00000120685,0.0234679195279231,0.041452330830177,0.0464842236518647,0.0250138511603562,0.0261917675369351,0.0563649921003636
ENSG00000120686,0.0322269481311471,0.0076208464656063,0.0595184407431021,0.0439232858050255,0.007898593246271,0.585696297802379
ENSG00000120688,0.0211593464868031,0.0193693551693146,0.0876446442093901,0.0319037678545598,0.0072307466602316,0.0385993108445947
ENSG00000120690,0.001252117293767,0.051953631688364,0.0694239366951294,0.067905640500256,0.002071062983428,0.0344255602331205
ENSG00000120693,0.0248840100468255,0.119798106194474,0.0274057088431515,0.0242009744294501,0.021935929319782,0.0452759678100937
ENSG00000120694,0.0004529827693918,0.0005664801417338,0.0006674055027269,0.0052577143978947,0.0005881659277198,0.0005028803741752
ENSG00000120696,0.106150129741046,0.0236914433517462,0.0217518129697889,0.0923268113032905,0.0091694453867447,0.0373938432455532
ENSG00000120697,0.0248631682887694,0.11982413268617,0.0220018933868865,0.467507864634904,0.023216234037338,0.0452776957671635
ENSG00000120699,0.0009332711522314,0.117005460131267,0.0311288540274459,0.430006105403314,0.0005935955911144,0.0418248148840481
ENSG00000120705,0.0002057380412154,4.85155610123681e-05,0.0202548426096979,0.0304033234347806,0.111733604595808,6.10079062326061e-05
ENSG00000120708,0.0740132465022981,0.0016859453330834,0.0189919334130728,0.0461279984413673,0.0893542138120582,0.0323012731251648
ENSG00000120709,0.192636362802945,0.287153817314728,0.023008391522092,0.0479683712002464,0.177306365161319,0.0279388544420772
ENSG00000120725,0.0498376210132266,0.0303998703599156,0.0230062818973322,0.077274730313941,0.178011867392589,0.000118393265788
ENSG00000120727,0.000535384233935,0.0006456801481104,7.49943058830398e-05,0.0014891854396261,0.0002409656204057,5.2392198517177e-05
ENSG00000120729,0.193081053102239,0.0727475453899912,0.0675682579605887,0.029824539401234,0.0280179352664119,0.0279440290911614
ENSG00000120733,0.192307536996076,0.299249834346224,0.0230084053519582,0.0479711338906571,0.178049672105331,6.14760532790087e-05
ENSG00000120738,0.191565669661496,0.0061444174858028,0.0230132766965938,0.0470418710482191,0.172835236851021,6.16817256276975e-05
ENSG00000120742,0.0003565021933014,0.0012533440459887,0.0008720979969934,0.0113665190290426,0.0005680825140696,0.0002805967193997
ENSG00000120756,0.0259011878931825,0.0326247564089707,0.092474949924995,0.0275456387714325,0.214022222768933,0.0248273787386971
ENSG00000120798,0.0251924024382027,0.035007908271948,0.00277205051505,0.0435076403616327,0.0621355278209711,0.0427397212437817
ENSG00000120800,0.0214192140346246,0.0303999395977624,0.0871033579973065,0.024014607998705,0.0441981205864057,0.0425799670311147
ENSG00000120802,0.0002192460536137,0.0005783986395801,0.0004092567258306,0.0035261406733649,0.0009661860374206,0.0002533468678648
ENSG00000120805,0.0208612283635587,0.0429116940990779,0.0522764082859599,0.0015295539969561,0.005723057074681,0.0461287276464801
ENSG00000120820,0.020142156327572,0.0958595519064987,0.0386836843200248,0.0247213783288962,0.0249247751478423,0.0210506895871369
ENSG00000120837,0.0201399043114022,0.0958857778388336,0.021970045425102,0.0413109770820994,0.0251902616112204,0.0638986953945422
ENSG00000120860,0.0189661094060483,0.0313260811229895,0.038540503560435,0.0523829276020086,0.0229267714551967,0.0001800588330629
ENSG00000120868,0.0431166724951676,0.0263535773423399,0.0242893308014079,0.0222633198723934,0.0404890583053371,0.0299173890934309
ENSG00000120875,0.0013395841793198,0.0040461165931876,0.0120929409964968,0.000968242911822,0.0013955697275433,4.64877237143568e-05
ENSG00000120885,0.0295481144221209,0.0225040826532309,0.258060728635806,0.0303061546103987,0.0486211922208402,0.0657014849911661
ENSG00000120889,0.005274437969168,0.0078737008030132,0.0142333745006707,0.0544280216401572,0.0336074303723505,0.0457558540033514
ENSG00000120896,0.0222152221617292,0.0207588340970997,0.0194056168770651,0.0207412649132827,0.0277492138056901,0.0217957553881351
ENSG00000120899,0.0001913634567121,0.000400422214721,0.00610657354502,0.0013791801550256,0.0002193138304232,0.0003872363482368
ENSG00000120903,0.0295378349219704,0.14622352070672,0.0426336311270813,0.113513382912904,0.0248888542041156,0.0659282278872114
ENSG00000120910,0.0224212932503087,0.0269500964718972,0.0197091417878386,0.0480650834509098,0.0357698016224441,0.0214428844341068
ENSG00000120913,0.03656875194273,0.020757306350667,0.0305158520425968,0.0210298739627063,0.0246251613828972,0.0217565042011112
ENSG00000120915,0.0286840816839036,0.488014806782043,0.0557493406176768,0.0258616760433164,0.0201398738895168,0.0335402252074387
ENSG00000120942,0.0240027273042413,0.0284156549682212,0.0235817015935511,8.28775253018605e-05,0.0925170782787105,0.0443312096257521
ENSG00000120948,0.0004051525674404,0.0041166042332116,8.89085517461766e-05,0.175859345968525,0.0001131962347074,0.0001525586637224
ENSG00000120949,0.0012580501768892,0.535221986191927,0.0317213361174316,0.0590129920385739,0.0172269208533549,0.0017386134142425
ENSG00000120963,0.0369520013058772,0.0299673269736394,0.146493396275134,0.0277978462709142,0.0111094717801858,0.307863211998841
ENSG00000120992,0.0033487672664689,0.0002567491207198,0.0007040218683589,0.0002815148522825,0.0009885714045229,0.0005848254518332
ENSG00000121022,2.5267003255565e-05,0.0007173439955815,0.0006491527715711,0.0457473957464361,0.0015627343916931,0.0184994822913486
ENSG00000121039,0.0202175720607863,0.054143131223469,0.0226551456346778,0.169146553370394,0.45245330770488,0.0709735213813963
ENSG00000121057,0.0001131635868917,0.25341873422204,0.0252437835961546,0.0662421160882148,0.583107192495702,0.105725304224041
ENSG00000121058,0.000189055300632,0.253418736497687,0.0462325079875083,0.0661261914596122,0.766724872868161,1.46201365433874e-05
ENSG00000121060,4.88010327990514e-06,0.0004976947770638,3.96562251734863e-05,0.273992657379986,1.22299644570006e-05,0.005595502503241
ENSG00000121064,2.12988061708037e-05,0.160519693904161,0.032650613284104,0.341254915094708,0.722175896761384,0.105799344870807
ENSG00000121067,0.0226661111008097,0.0245215084573155,0.0237124632123243,0.0212718285273908,0.0229460719270786,0.0001275392206658
ENSG00000121073,0.0103416651212968,0.0271628895061065,0.0267547958922623,0.0221706262151959,0.0646653401030104,0.0001071971258869
ENSG00000121104,0.0237857705123538,0.0355208478811349,0.0219285736133231,0.0235939863859599,0.0714021870852905,0.0001328370296288
ENSG00000121210,0.0004129889975659,0.0014371414248766,0.0001007548497951,0.0022119571298791,0.0121833238848371,0.0003035558222066
ENSG00000121211,0.0004292326769929,0.021395517712725,0.0239159788112707,0.0248764561645033,0.0293826630016964,0.0242497051956448
ENSG00000121236,0.0257320253746493,0.0237316975123296,0.0213991244614471,0.0376291290225075,0.0506849974874427,0.0231369838045692
ENSG00000121289,0.0240975007337007,0.0311757449468893,0.0262754606952627,0.0724443479996275,0.0198503500207214,0.0215431297220734
ENSG00000121310,0.0342321882554557,0.0004708151320041,2.86564352005256e-05,0.0003562764706979,0.54198231457583,0.0022842833217259
ENSG00000121316,0.0295380548930086,0.0287503824965779,0.0237414206322454,0.124442478521362,0.0380024706205272,0.0918483485604913
ENSG00000121318,0.0203375347785343,0.0462561597883298,0.0498352813454493,0.0390801200461151,0.0544718759362881,0.0420318114760071
ENSG00000121350,0.0017810246945101,0.0005288113927716,5.31673814598758e-05,0.0765575211837406,0.0314805188902868,0.0002014550144832
ENSG00000121380,0.129971137176585,0.301858916353361,0.0645802977081435,0.0234561004448392,0.0243217008842287,0.0222147125895023
ENSG00000121390,0.0359234134669984,0.0246436372549941,0.0305062044925163,0.0231420619948708,0.0005829151775167,0.0400598396598916
